id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,旅の総予算(金額),旅の総予算(通貨),宿泊予算(金額),宿泊予算(通貨),旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,宿泊予約サイト(例：Agoda、Expedia、Booking.com等),口コミサイト（Tripadvisor等）,Google Mapなどの地図アプリやサイトでの検索,Instagram,X (Twitter),Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,認知経路(施設)ALL,家族・知人への推奨度(施設),推奨度の理由(旅行),推奨度の理由(旅行)_ja
20,2024-09-05 14:16:37,2024-09-05 14:26:53,繁体,18,福井県,永平寺・奥越,体験・観光施設,1959,女,台湾 ,2500,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,配偶者・パートナー,16,2500,ドル/アメリカ　$(USD),2000,ドル/アメリカ　$(USD),"宿泊施設ホームページ
地方観光協会ホームページ
その他SNS
その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"温泉入浴
日本の日常生活体験
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"景観・自然・気候を楽しみたいから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
日常を離れ、バカンスを楽しみたいから
",0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,大変満足,寧靜、有序,1000,ドル/アメリカ　$(USD),"路線バス
鉄道
",0,0,1,0,0,0,1,0,"その他
",10,"永平寺禪修、簡介、影片
永平寺禪修、影片簡介
清楚明白

","永平寺の禅修、紹介、動画  
永平寺の禅修、動画の紹介  
分かりやすく明確"
21,2024-09-05 15:41:39,2024-09-05 15:44:38,英語,19,石川県,金沢,体験・観光施設,2000,男,米国 ,70000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,2,80000,円/日本　￥(JPY),50000,円/日本　￥(JPY),"宿泊施設ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
日本政府観光局の案内所
旅行会社パンフレット
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
日常を離れ、バカンスを楽しみたいから
",1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,大変満足,,50000,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"日本政府観光局の案内所
",10,,
22,2024-09-05 20:02:38,2024-09-05 20:05:05,韓国,20,富山県,富山,宿泊施設,1988,男,韓国,4500000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,日帰り,100000,円/日本　￥(JPY),30000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
美術館・博物館・動植物園・水族館
テーマパーク
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,"景観・自然・気候を楽しみたいから
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,35000,円/日本　￥(JPY),"レンタカー
鉄道
",1,0,0,0,0,0,1,0,"宿泊施設ホームページ
",10,,
23,2024-09-06 13:54:40,2024-09-06 13:58:57,繁体,21,石川県,金沢,その他,1989,男,台湾 ,10000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,自分ひとり,3,100000,円/日本　￥(JPY),8000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
Facebook
テレビ番組
新聞
旅行専門誌
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"日本食を食べること
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,1000,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"その他
",8,,
24,2024-09-06 18:30:55,2024-09-06 18:34:34,繁体,22,富山県,立山,宿泊施設,1994,男,台湾 ,2000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,5,2000,ドル/アメリカ　$(USD),700,ドル/アメリカ　$(USD),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Instagram
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"温泉を楽しみたいから
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,満足,,200,ドル/アメリカ　$(USD),"借上バス
",0,1,0,0,0,0,0,0,"旅行会社ホームページ
",6,來?下住一?滿放鬆的,「来てここに泊まって、リラックスしてください。」
25,2024-09-06 19:14:23,2024-09-06 19:23:47,繁体,23,富山県,立山,宿泊施設,1974,女,台湾 ,250000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,5,250000,円/日本　￥(JPY),120000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
宿泊施設ホームページ
航空会社ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
日本政府観光局の案内所
日本在住の親族・知人
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"日本食を食べること
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
ショッピング
自然体験ツアー・農山漁村体験
",1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"行きたい観光スポットがあったから
ツアーに組み込まれていたから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,大変満足,很可愛的旅店,35000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,"旅行会社ホームページ
",7,風景美 食物好吃,風景が美しく、食べ物が美味しい
26,2024-09-07 12:08:24,2024-09-07 12:11:46,繁体,24,石川県,金沢,体験・観光施設,1989,男,台湾 ,5000,円/日本　￥(JPY),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,7,20000,円/日本　￥(JPY),10000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたいお店・ここでしか購入できないものがあるから
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,讚,2000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
",9,金澤特色商店必訪,金沢の特色あるお店は必見です
27,2024-09-07 18:43:32,2024-09-07 18:47:11,英語,25,石川県,加賀,宿泊施設,1988,女,米国 ,250000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,6,3000,ドル/アメリカ　$(USD),1000,ドル/アメリカ　$(USD),"宿泊施設ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
その他インターネットサイト（検索サイトを除く）
",0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"泊まりたいホテル・旅館があるから
温泉を楽しみたいから
日常を離れ、バカンスを楽しみたいから
",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,大変満足,,200,ドル/アメリカ　$(USD),"タクシー
ハイヤー
鉄道
",0,0,0,1,1,0,1,0,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
その他インターネットサイト（検索サイトを除く）
",10,,
28,2024-09-07 22:42:27,2024-09-07 22:49:58,繁体,26,福井県,永平寺・奥越,体験・観光施設,1997,男,台湾 ,2500000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,7,200000,円/日本　￥(JPY),200000,円/日本　￥(JPY),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Instagram
X (Twitter)
Facebook
YouTube
その他SNS
個人のブログ
その他インターネットサイト（検索サイトを除く）
自国の親戚・知人
テレビ番組
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
友人・知人に勧められたから
同行者が訪問したがったから
ツアーに組み込まれていたから
",1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,大変満足,乾淨整潔,2000,円/日本　￥(JPY),"レンタカー
",1,0,0,0,0,0,0,0,"自国の親戚・知人
",10,永平寺、丸岡城、東尋坊，價格合理、乾淨整潔、風景優美,永平寺、丸岡城、東尋坊、価格が手頃で清潔感があり、美しい風景
29,2024-09-08 07:23:29,2024-09-08 07:26:39,繁体,27,富山県,富山,宿泊施設,1982,男,台湾 ,80000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,4,800,ドル/アメリカ　$(USD),200,ドル/アメリカ　$(USD),"YouTube
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
自然・景勝地観光
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"費用が手頃だから
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,大変満足,,6000,円/日本　￥(JPY),"鉄道
徒歩
",0,0,0,0,0,0,1,1,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",9,,
31,2024-09-09 07:48:20,2024-09-09 07:55:55,繁体,29,富山県,富山,宿泊施設,1997,男,香港,80000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,14,500000,円/日本　￥(JPY),550,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
X (Twitter)
YouTube
個人のブログ
テレビ番組
",1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
",1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
",1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,満足,服務非常好,700,ドル/香港　HK$(HKD),"鉄道
徒歩
",0,0,0,0,0,0,1,1,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
X (Twitter)
YouTube
テレビ番組
",7,"朋友,因為朋友這類地方",友よ、友達のような場所だから。
32,2024-09-09 16:03:42,2024-09-09 16:08:27,繁体,30,石川県,加賀,体験・観光施設,1987,男,中国,500000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,,50000,円/日本　￥(JPY),500000,円/日本　￥(JPY),"旅行会社ホームページ
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,看?物很近！,2000,円/日本　￥(JPY),"レンタカー
",1,0,0,0,0,0,0,0,"旅行会社ホームページ
",2,朋友,朋友は「友達」または「友人」と翻訳されます。
34,2024-09-10 20:06:57,2024-09-10 20:12:45,繁体,32,富山県,砺波・五箇山,体験・観光施設,1992,男,香港,300000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,7,7000,ドル/香港　HK$(HKD),3500,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
その他インターネットサイト（検索サイトを除く）
日本政府観光局の案内所
テレビ番組
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"行きたい観光スポットがあったから
地域の食事や特産品を味わいたい（or買いたい）から
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,満足,,1680,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
日本政府観光局の案内所
",8,,
35,2024-09-10 20:13:24,2024-09-10 20:14:43,繁体,32,富山県,砺波・五箇山,体験・観光施設,1992,男,香港,300000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,7,7000,ドル/香港　HK$(HKD),3500,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
宿泊施設ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
その他インターネットサイト（検索サイトを除く）
日本政府観光局の案内所
テレビ番組
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,大変満足,,600,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
日本政府観光局の案内所
旅行ガイドブック
",9,,
36,2024-09-11 09:51:12,2024-09-11 09:53:22,繁体,29,石川県,金沢,特産品・小売店,1997,男,香港,80000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,家族・親族（大人）,14,500000,円/日本　￥(JPY),550,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
X (Twitter)
YouTube
個人のブログ
テレビ番組
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
テーマパーク
映画・アニメ縁の地を訪問
日本の歴史・伝統文化体験
日本のポップカルチャーを楽しむ
",1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,"写真を撮影したいから
同行者が訪問したがったから
",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,満足,Beautiful,500,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"その他
特になし
",6,Kawayi,「かわいい」または「カワイイ」と翻訳されます。
37,2024-09-12 11:31:59,2024-09-12 11:43:09,繁体,34,石川県,金沢,体験・観光施設,1979,男,台湾 ,0,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,5,60000,円/日本　￥(JPY),25000,円/日本　￥(JPY),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Facebook
YouTube
",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,還不錯,080,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
Facebook
YouTube
",10,享受美食 感受美景 體驗人文,美食を楽しみ、美しい景色を感じ、文化を体験する
38,2024-09-12 13:02:43,2024-09-12 13:12:00,英語,35,福井県,丹南,特産品・小売店,1966,女,米国 ,60000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,1,50000,円/日本　￥(JPY),50000,円/日本　￥(JPY),"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,"日本食を食べること
温泉入浴
繁華街の街歩き
",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人に勧められたから
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,満足,,3000,円/日本　￥(JPY),"その他
",0,0,0,0,0,0,0,0,"日本在住の親族・知人
",7,,
40,2024-09-13 10:13:07,2024-09-13 10:18:39,英語,37,石川県,金沢,体験・観光施設,2002,女,米国 ,50000,ドル/アメリカ　$(USD),"観光・レジャー
留学
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,家族・親族（子ども連れ）,3,1500,ドル/アメリカ　$(USD),70,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
宿泊施設ホームページ
Facebook
その他SNS
",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,"日本食を食べること
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
写真を撮影したいから
",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,大変満足,,0,ドル/アメリカ　$(USD),"タクシー
",0,0,0,1,0,0,0,0,"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
Facebook
その他SNS
旅行専門誌
",8,,
42,2024-09-14 09:51:00,2024-09-14 09:55:27,英語,40,福井県,永平寺・奥越,体験・観光施設,1996,女,イタリア,4100000,円/日本　￥(JPY),"観光・レジャー
日本国内在住
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,友人・知人,2 nights,50000,円/日本　￥(JPY),15000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
YouTube
個人のブログ
",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"旅館に宿泊
温泉入浴
自然・景勝地観光
美術館・博物館・動植物園・水族館
",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,大変満足,,1000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
YouTube
",10,,
43,2024-09-14 09:51:28,2024-09-14 09:55:40,英語,41,福井県,永平寺・奥越,体験・観光施設,1999,女,イタリア,50000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
留学
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,友人・知人,2,50000,円/日本　￥(JPY),20000,円/日本　￥(JPY),"Google Mapなどの地図アプリやサイトでの検索
Instagram
日本在住の親族・知人
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
日本の歴史・伝統文化体験
",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,大変満足,,1000,円/日本　￥(JPY),"路線バス
鉄道
",0,0,1,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
Instagram
",9,,
44,2024-09-14 10:00:43,2024-09-14 10:08:33,繁体,42,石川県,金沢,その他,1976,女,台湾 ,8,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,家族・親族（子ども連れ）,3,80000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"宿泊施設ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Facebook
その他SNS
個人のブログ
旅行会社パンフレット
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"日本食を食べること
旅館に宿泊
自然・景勝地観光
自然体験ツアー・農山漁村体験
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"行きたい観光スポットがあったから
地域の食事や特産品を味わいたい（or買いたい）から
写真を撮影したいから
以前に訪問し気に入ったから
",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,満足,Good,20000,円/日本　￥(JPY),"路線バス
徒歩
",0,0,1,0,0,0,0,1,"その他
",8,Delicious food,美味しい食べ物
45,2024-09-14 16:07:09,2024-09-14 16:09:39,英語,43,福井県,永平寺・奥越,体験・観光施設,1998,女,フィリピン,5500000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,2,50000,円/日本　￥(JPY),18000,円/日本　￥(JPY),"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,大変満足,,5000,円/日本　￥(JPY),"路線バス
鉄道
",0,0,1,0,0,0,1,0,"特になし
",10,,
